Date,Speaker,crime_gt_score,economy_gt_score,elites_gt_score,people_gt_score,service_gt_score,violence_gt_score,war_gt_score,they_gt_score,we_gt_score
2024-07-01,Trump,0.8046407185628742,0.8607784431137725,0.3368263473053892,0.0187125748502994,0.4116766467065869,2.694610778443114,0.2994011976047904,1.614841520204296,2.02794051374493
2024-08-01,Trump,0.6137251255346847,1.041472940301283,0.2231727729217035,0.01859773107680863,0.3719546215361726,2.120141342756184,0.2603682350753208,2.493301577850551,2.716582316165526
2024-09-01,Trump,1.170151544216382,0.8248609246115481,0.3452906196048341,0.0,0.2685593708037598,3.165164013044312,0.2301937464032227,3.010599447759864,2.413823817582613
2024-10-01,Trump,0.7094846900672144,1.25093353248693,0.1680358476474981,0.0,0.2427184466019417,2.035100821508588,0.2987303958177745,2.218847549143677,1.991057116341854
2024-11-01,Trump,,,,,,,,,
2024-12-01,Trump,,,,,,,,,
2023-01-01,Harris,,,,,,,,,
2023-02-01,Harris,0.0,0.5830903790087464,0.0,0.0,0.5830903790087464,0.0,0.0,0.5134788189987163,4.236200256739409
2023-03-01,Harris,0.0,0.4987531172069825,0.0,0.0,1.080631753948462,0.4987531172069825,0.0831255195344971,1.083276912660799,4.265402843601896
2023-04-01,Harris,,,,,,,,,
2023-05-01,Harris,0.1757469244288225,1.40597539543058,0.0,0.0,0.7029876977152899,3.075571177504393,0.0,2.059202059202059,2.359502359502359
2023-06-01,Harris,0.0,1.975476839237057,0.1362397820163488,0.06811989100817438,1.08991825613079,1.362397820163488,0.0,0.7339988256018791,4.580152671755725
2023-07-01,Harris,0.2683363148479427,2.325581395348837,0.08944543828264759,0.0,0.8944543828264758,1.610017889087657,0.0,0.877527661198016,3.967951163677985
2023-08-01,Harris,0.1597444089456869,1.517571884984025,0.0,0.0,0.6389776357827476,1.916932907348243,0.2396166134185304,1.299145299145299,3.589743589743589
2023-09-01,Harris,,,,,,,,,
2023-10-01,Harris,,,,,,,,,
2023-11-01,Harris,0.0,1.079913606911447,0.0,0.0,0.4319654427645789,1.83585313174946,0.0,1.506161570059334,3.605659516202647
2023-12-01,Harris,0.6811989100817438,4.223433242506812,0.0,0.0,0.1362397820163488,0.9536784741144414,0.1362397820163488,0.5359056806002144,3.161843515541265
2024-01-01,Harris,0.4678362573099416,0.9356725146198831,0.1169590643274854,0.1169590643274854,0.8187134502923977,1.988304093567252,0.1169590643274854,0.7784120394395433,3.736377789309808
2024-02-01,Harris,0.0,0.7751937984496124,0.0,0.0,0.0,0.3875968992248062,0.0,0.0,4.503105590062112
2024-03-01,Harris,0.0,2.217741935483871,0.4032258064516129,0.0,0.4032258064516129,2.217741935483871,0.0,0.7590132827324478,4.364326375711575
2024-04-01,Harris,0.0,0.5136986301369862,0.0,0.0,1.36986301369863,1.198630136986301,0.0,1.027900146842878,3.744493392070484
2024-05-01,Harris,0.0,4.9,0.6,0.2,1.7,2.1,0.0,0.5432098765432098,3.160493827160494
2024-06-01,Harris,0.06825938566552901,1.501706484641638,0.204778156996587,0.0,0.7508532423208191,3.003412969283276,0.06825938566552901,1.400059577003277,3.693774203157581
2024-07-01,Harris,0.1972386587771203,1.183431952662722,0.6903353057199211,0.09861932938856016,0.2958579881656805,2.366863905325444,0.0,0.2194907813871818,4.521510096575944
2024-08-01,Harris,0.1109877913429523,1.886792452830189,0.5549389567147613,0.1109877913429523,0.6659267480577136,2.996670366259711,0.0,0.5213764337851928,3.910323253388947
2024-09-01,Harris,0.1439884809215263,2.663786897048236,0.2159827213822894,0.07199424046076314,0.2879769618430525,1.3678905687545,0.0,1.137841352405722,3.901170351105332
2024-10-01,Harris,0.2497918401332223,1.082431307243964,0.2497918401332223,0.08326394671107411,0.2497918401332223,2.664446294754371,0.08326394671107411,0.5899705014749262,3.502949852507375
2024-11-01,Harris,,,,,,,,,
2024-12-01,Harris,,,,,,,,,
