Date,Speaker,crime_gt_score,economy_gt_score,elites_gt_score,people_gt_score,service_gt_score,they_gt_score,violence_gt_score,war_gt_score,we_gt_score
2023-11-01,Harris,0.0,0.4952947003467063,0.0,0.04952947003467063,0.04952947003467063,1.506161570059334,0.8420009905894007,0.0,3.605659516202647
2023-12-01,Harris,0.2837684449489217,1.70261066969353,0.0,0.0,0.05675368898978433,0.5359056806002144,0.3972758229284903,0.05675368898978433,3.161843515541265
2024-01-01,Harris,0.2271436683702442,0.4542873367404884,0.05678591709256105,0.0,0.1135718341851221,0.7784120394395433,0.9653605905735378,0.05678591709256105,3.736377789309808
2024-02-01,Harris,0.0,0.33003300330033,0.0,0.0,0.0,0.0,0.165016501650165,0.0,4.503105590062112
2024-03-01,Harris,0.0,1.011122345803842,0.2022244691607685,0.1011122345803842,0.2022244691607685,0.7590132827324478,1.112234580384226,0.0,4.364326375711575
2024-04-01,Harris,0.0,0.2407704654895666,0.0,0.08025682182985554,0.6420545746388443,1.027900146842878,0.5617977528089888,0.0,3.744493392070484
2024-05-01,Harris,0.0,2.501302761855133,0.3126628452318916,0.05211047420531526,0.5211047420531527,0.5432098765432098,1.094319958311621,0.0,3.160493827160494
2024-06-01,Harris,0.03184713375796178,0.7006369426751593,0.09554140127388536,0.1273885350318471,0.286624203821656,1.400059577003277,1.401273885350319,0.03184713375796178,3.693774203157581
2024-07-01,Harris,0.09285051067780872,0.5571030640668524,0.3714020427112349,0.0,0.09285051067780872,0.2194907813871818,1.114206128133705,0.0,4.521510096575944
2024-08-01,Harris,0.05485463521667581,0.9325287986834888,0.3291278113000549,0.05485463521667581,0.3291278113000549,0.5213764337851928,1.481075150850247,0.0,3.910323253388947
2024-09-01,Harris,0.06958942240779402,1.217814892136395,0.104384133611691,0.104384133611691,0.139178844815588,1.137841352405722,0.6610995128740431,0.0,3.901170351105332
2024-10-01,Harris,0.1175548589341693,0.5094043887147335,0.1567398119122257,0.0,0.1175548589341693,0.5899705014749262,1.253918495297806,0.03918495297805642,3.502949852507375
2024-11-01,Harris,,,,,,,,,
2024-12-01,Harris,,,,,,,,,
